encoding|code_clean|description|source|observations|alternative_code_cnf
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||720580
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||720582
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||720583
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||720584
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||720585
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||720586
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||720587
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||720588
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||720589
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||720590
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||720591
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||720592
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||720593
atc|B01AC05|Ticlopidine|WHO Collaborating Centre for Drug Statistics Methodology||720672
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||720967
atc|B01AC22|Prasugrel|WHO Collaborating Centre for Drug Statistics Methodology||720970
atc|B01AC22|Prasugrel|WHO Collaborating Centre for Drug Statistics Methodology||720971
atc|B01AC22|Prasugrel|WHO Collaborating Centre for Drug Statistics Methodology||721665
atc|B01AC22|Prasugrel|WHO Collaborating Centre for Drug Statistics Methodology||721666
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||722013
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||722364
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||722366
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||722373
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||722376
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||722377
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||722379
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||722380
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||722382
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||722383
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||722385
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||722386
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||722388
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||722454
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||722478
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||722479
atc|B01AC22|Prasugrel|WHO Collaborating Centre for Drug Statistics Methodology||723674
atc|B01AC22|Prasugrel|WHO Collaborating Centre for Drug Statistics Methodology||723675
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||723798
atc|B01AC22|Prasugrel|WHO Collaborating Centre for Drug Statistics Methodology||723807
atc|B01AC22|Prasugrel|WHO Collaborating Centre for Drug Statistics Methodology||723808
atc|B03BA01|cyanocobalamin|WHO Collaborating Centre for Drug Statistics Methodology||723809
atc|B01AC22|Prasugrel|WHO Collaborating Centre for Drug Statistics Methodology||723869
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||723914
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||723915
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||724240
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||724473
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||724474
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||724475
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||724476
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||724477
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||724478
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||724479
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||724528
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||724548
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||724624
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||724625
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||724626
atc|B01AC22|Prasugrel|WHO Collaborating Centre for Drug Statistics Methodology||724659
atc|B01AC22|Prasugrel|WHO Collaborating Centre for Drug Statistics Methodology||724774
atc|B01AC22|Prasugrel|WHO Collaborating Centre for Drug Statistics Methodology||724775
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||724780
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||724782
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||724784
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||724785
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||725067
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||725093
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||725293
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||725294
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||725295
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||725296
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||725449
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||725453
atc|B01AC22|Prasugrel|WHO Collaborating Centre for Drug Statistics Methodology||725458
atc|B03BB01|folic acid|WHO Collaborating Centre for Drug Statistics Methodology||725579
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||725830
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||725831
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||725832
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||725833
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||725834
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||725835
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||725836
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||725837
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||725839
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||725840
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||725841
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||725842
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||725843
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||725844
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||725845
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||725846
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||725847
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||725848
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||726210
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||726258
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||726263
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||726264
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||726277
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||726278
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||726432
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||726573
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||726574
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||726575
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||726576
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||726577
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||726578
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||726579
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||726580
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||726581
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||726582
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||726583
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||726584
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||726585
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||726586
atc|B01AC22|Prasugrel|WHO Collaborating Centre for Drug Statistics Methodology||727357
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||727427
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||727590
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||727844
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||728412
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||728414
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||728416
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||728419
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||728421
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||728423
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||728668
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||729173
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||729329
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||729368
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||729683
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||729684
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||729685
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||729686
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||729687
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||729688
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||729689
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||729690
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||729691
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||729692
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||729693
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||729694
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||729695
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||729696
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||729697
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||729698
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||729700
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||729761
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||730290
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||730292
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||730311
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||730312
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||730494
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||730495
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||730496
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||730497
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||730498
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||730559
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||730560
atc|B03BA01|cyanocobalamin|WHO Collaborating Centre for Drug Statistics Methodology||730889
atc|B01AC22|Prasugrel|WHO Collaborating Centre for Drug Statistics Methodology||731110
atc|B01AC22|Prasugrel|WHO Collaborating Centre for Drug Statistics Methodology||731111
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||731447
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||731459
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||731460
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||731491
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||731492
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||731595
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||731611
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||731613
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||731841
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||731842
atc|B03BB01|folic acid|WHO Collaborating Centre for Drug Statistics Methodology||732205
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||732225
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||732240
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||732246
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||732251
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||732282
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||732314
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||732506
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||732508
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||732863
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||732864
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||732865
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||732866
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||732867
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||732868
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||733026
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||733027
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||733029
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||733052
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||733053
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||733224
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||734012
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||734534
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||734540
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||734544
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||734545
atc|B01AC22|Prasugrel|WHO Collaborating Centre for Drug Statistics Methodology||737600
atc|B01AB10|Tinzaparin|WHO Collaborating Centre for Drug Statistics Methodology||745190
atc|B01AB10|Tinzaparin|WHO Collaborating Centre for Drug Statistics Methodology||745216
atc|B01AB10|Tinzaparin|WHO Collaborating Centre for Drug Statistics Methodology||745422
atc|B01AB10|Tinzaparin|WHO Collaborating Centre for Drug Statistics Methodology||745869
atc|B01AB10|Tinzaparin|WHO Collaborating Centre for Drug Statistics Methodology||746107
atc|B01AB10|Tinzaparin|WHO Collaborating Centre for Drug Statistics Methodology||746461
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||748033
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||748034
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||748036
atc|B03AB10|ferric maltol|WHO Collaborating Centre for Drug Statistics Methodology||748169
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||748173
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||748174
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||748176
atc|B01AC05|Ticlopidine|WHO Collaborating Centre for Drug Statistics Methodology||751727
atc|B01AC05|Ticlopidine|WHO Collaborating Centre for Drug Statistics Methodology||751834
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||751933
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||752253
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||753624
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||753830
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||753848
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||753905
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||753913
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||753921
atc|B03BB01|folic acid|WHO Collaborating Centre for Drug Statistics Methodology||756841
atc|B03AA07|ferrous sulfate|WHO Collaborating Centre for Drug Statistics Methodology||756965
atc|B03AA10|ferrous ascorbate|WHO Collaborating Centre for Drug Statistics Methodology||757062
atc|B03AA07|ferrous sulfate|WHO Collaborating Centre for Drug Statistics Methodology||757112
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||758178
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||758179
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||758180
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||758551
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||758552
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||758560
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||758561
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||758626
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||758627
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||758628
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||758629
atc|B01AA07|Acenocumarol|WHO Collaborating Centre for Drug Statistics Methodology||759184
atc|B01AA07|Acenocumarol|WHO Collaborating Centre for Drug Statistics Methodology||759289
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||759832
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||759840
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||759841
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||759842
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||760418
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||760419
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||760420
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||760423
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||760424
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||760492
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||760516
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||760978
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||760979
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||760980
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||760981
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||761866
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||761867
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||761869
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||762085
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||762086
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||762331
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||762332
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||762333
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||762334
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||762348
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||762349
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||762350
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||762352
atc|B03BA03|hydroxocobalamin|WHO Collaborating Centre for Drug Statistics Methodology||762446
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||762524
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||762525
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||762528
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||762643
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||762647
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||762663
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||762775
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||762818
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||762862
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||762863
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||762864
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||762866
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||762868
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||762994
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||762995
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||763115
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||763117
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||763119
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||763177
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||763218
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||763436
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||763437
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||763438
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||763439
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||763440
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||763443
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||763506
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||763514
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||763526
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||763657
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||763674
atc|B03AD05|ferrous gluconate and folic acid|WHO Collaborating Centre for Drug Statistics Methodology||763704
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||763716
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||763718
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||763720
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||763721
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||763744
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||764143
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||764150
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||764158
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||764231
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||764232
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||764233
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||764234
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||764240
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||764253
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||764254
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||764255
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||764256
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||764257
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||764324
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||764325
