encoding|code_clean|description|source|observations|alternative_code_cnf
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||673254
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||673260
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||674008
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||674796
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||674804
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||674812
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||674820
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||674838
atc|B01AC05|Ticlopidine|WHO Collaborating Centre for Drug Statistics Methodology||674937
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||675195
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||675294
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||675296
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||675297
atc|B02BD04|coagulation factor IX|WHO Collaborating Centre for Drug Statistics Methodology||675918
atc|B02BD04|coagulation factor IX|WHO Collaborating Centre for Drug Statistics Methodology||675926
atc|B02BD04|coagulation factor IX|WHO Collaborating Centre for Drug Statistics Methodology||675934
atc|B01AA03|Warfarin|WHO Collaborating Centre for Drug Statistics Methodology||676619
atc|B02BD10|von Willebrand factor|WHO Collaborating Centre for Drug Statistics Methodology||677298
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||677497
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||677574
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||677711
atc|B02BD08|coagulation factor VIIa|WHO Collaborating Centre for Drug Statistics Methodology||677906
atc|B02BD08|coagulation factor VIIa|WHO Collaborating Centre for Drug Statistics Methodology||677914
atc|B02BD08|coagulation factor VIIa|WHO Collaborating Centre for Drug Statistics Methodology||677922
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||678029
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||678102
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||678110
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||678177
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||678185
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||678867
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||680273
atc|B03AA01|ferrous glycine sulfate|WHO Collaborating Centre for Drug Statistics Methodology||680413
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||680504
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||680512
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||680784
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||680797
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||681258
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||681259
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||681342
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||681372
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||681386
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||681401
atc|B01AC05|Ticlopidine|WHO Collaborating Centre for Drug Statistics Methodology||682922
atc|B01AE07|Dabigatran|WHO Collaborating Centre for Drug Statistics Methodology||683358
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||684155
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||684156
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||684157
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||684158
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||684605
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||684613
atc|B03AA01|ferrous glycine sulfate|WHO Collaborating Centre for Drug Statistics Methodology||684712
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||685032
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||685040
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||685057
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||685065
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||685073
atc|B01AA03|Warfarin|WHO Collaborating Centre for Drug Statistics Methodology||685347
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||685370
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||685396
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||685412
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||685420
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||685438
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||685917
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||685925
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||685933
atc|B03AB02|saccharated iron oxide|WHO Collaborating Centre for Drug Statistics Methodology||685977
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||686580
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||686886
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||686887
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||686894
atc|B02BD06|von Willebrand factor and coagulation factor VIII in combination|WHO Collaborating Centre for Drug Statistics Methodology||687939
atc|B02BD06|von Willebrand factor and coagulation factor VIII in combination|WHO Collaborating Centre for Drug Statistics Methodology||687947
atc|B02BD06|von Willebrand factor and coagulation factor VIII in combination|WHO Collaborating Centre for Drug Statistics Methodology||687954
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||688042
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||688267
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||688275
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||688283
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||688291
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||688309
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||688317
atc|B02BD06|von Willebrand factor and coagulation factor VIII in combination|WHO Collaborating Centre for Drug Statistics Methodology||688585
atc|B02BD06|von Willebrand factor and coagulation factor VIII in combination|WHO Collaborating Centre for Drug Statistics Methodology||688714
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||689840
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||690037
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||690262
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||691063
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||691071
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||691089
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||691346
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||691704
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||691720
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||691729
atc|B03AA07|ferrous sulfate|WHO Collaborating Centre for Drug Statistics Methodology||691923
atc|B03AA01|ferrous glycine sulfate|WHO Collaborating Centre for Drug Statistics Methodology||692202
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||692274
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||692275
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||692276
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||692309
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||692432
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||692463
atc|B02BD04|coagulation factor IX|WHO Collaborating Centre for Drug Statistics Methodology||692491
atc|B02BD04|coagulation factor IX|WHO Collaborating Centre for Drug Statistics Methodology||692509
atc|B02BD04|coagulation factor IX|WHO Collaborating Centre for Drug Statistics Methodology||692517
atc|B02BD11|catridecacog|WHO Collaborating Centre for Drug Statistics Methodology||693282
atc|B03AC|Iron, parenteral preparations|WHO Collaborating Centre for Drug Statistics Methodology||693894
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||693895
atc|B01AB05|Enoxaparin|WHO Collaborating Centre for Drug Statistics Methodology||693903
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||693933
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||693989
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||693990
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||693991
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||693992
atc|B01AX05|Fondaparinux|WHO Collaborating Centre for Drug Statistics Methodology||694128
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||694307
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||694315
atc|B02BD04|coagulation factor IX|WHO Collaborating Centre for Drug Statistics Methodology||694404
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||694537
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||694542
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||694543
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||694679
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||694840
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||695031
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||695122
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||695270
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||695490
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||695721
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||695722
atc|B02BD08|coagulation factor VIIa|WHO Collaborating Centre for Drug Statistics Methodology||695757
atc|B02BD08|coagulation factor VIIa|WHO Collaborating Centre for Drug Statistics Methodology||695758
atc|B02BD08|coagulation factor VIIa|WHO Collaborating Centre for Drug Statistics Methodology||695760
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||695869
atc|B02BD01|coagulation factor IX, II, VII and X in combination|WHO Collaborating Centre for Drug Statistics Methodology||695871
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||696007
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||696009
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||696134
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||696135
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||696179
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||696187
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||696195
atc|B01AB10|Tinzaparin|WHO Collaborating Centre for Drug Statistics Methodology||696863
atc|B01AB10|Tinzaparin|WHO Collaborating Centre for Drug Statistics Methodology||696865
atc|B01AB10|Tinzaparin|WHO Collaborating Centre for Drug Statistics Methodology||696866
atc|B01AB10|Tinzaparin|WHO Collaborating Centre for Drug Statistics Methodology||696867
atc|B01AB10|Tinzaparin|WHO Collaborating Centre for Drug Statistics Methodology||696868
atc|B01AB10|Tinzaparin|WHO Collaborating Centre for Drug Statistics Methodology||696869
atc|B01AB10|Tinzaparin|WHO Collaborating Centre for Drug Statistics Methodology||696870
atc|B01AB10|Tinzaparin|WHO Collaborating Centre for Drug Statistics Methodology||696871
atc|B01AB10|Tinzaparin|WHO Collaborating Centre for Drug Statistics Methodology||696873
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||697209
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||697268
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||697278
atc|B03AC|Iron, parenteral preparations|WHO Collaborating Centre for Drug Statistics Methodology||697409
atc|B01AB10|Tinzaparin|WHO Collaborating Centre for Drug Statistics Methodology||697441
atc|B01AB10|Tinzaparin|WHO Collaborating Centre for Drug Statistics Methodology||697442
atc|B01AB10|Tinzaparin|WHO Collaborating Centre for Drug Statistics Methodology||697443
atc|B01AB10|Tinzaparin|WHO Collaborating Centre for Drug Statistics Methodology||697444
atc|B01AB10|Tinzaparin|WHO Collaborating Centre for Drug Statistics Methodology||697445
atc|B01AB10|Tinzaparin|WHO Collaborating Centre for Drug Statistics Methodology||697446
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||697897
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||697898
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||697899
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||697900
atc|B03AD03|ferrous sulfate and folic acid|WHO Collaborating Centre for Drug Statistics Methodology||698341
atc|B03AD03|ferrous sulfate and folic acid|WHO Collaborating Centre for Drug Statistics Methodology||698342
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||698360
atc|B01AF01|Rivaroxaban|WHO Collaborating Centre for Drug Statistics Methodology||698437
atc|B03AD03|ferrous sulfate and folic acid|WHO Collaborating Centre for Drug Statistics Methodology||699066
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||699407
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||699408
atc|B03BA01|cyanocobalamin|WHO Collaborating Centre for Drug Statistics Methodology||699454
atc|B03BA01|cyanocobalamin|WHO Collaborating Centre for Drug Statistics Methodology||699462
atc|B03BA01|cyanocobalamin|WHO Collaborating Centre for Drug Statistics Methodology||699470
atc|B03BA01|cyanocobalamin|WHO Collaborating Centre for Drug Statistics Methodology||699488
atc|B03BA01|cyanocobalamin|WHO Collaborating Centre for Drug Statistics Methodology||699496
atc|B03AD02|ferrous fumarate and folic acid|WHO Collaborating Centre for Drug Statistics Methodology||699553
atc|B02AB01|Alfaprotinin|WHO Collaborating Centre for Drug Statistics Methodology||699744
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||699801
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||699819
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||700013
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||700340
atc|B03BB01|folic acid|WHO Collaborating Centre for Drug Statistics Methodology||700505
atc|B02AA02|Tranexamic acid|WHO Collaborating Centre for Drug Statistics Methodology||700506
atc|B01AC22|Prasugrel|WHO Collaborating Centre for Drug Statistics Methodology||700620
atc|B01AC22|Prasugrel|WHO Collaborating Centre for Drug Statistics Methodology||700621
atc|B03BB01|folic acid|WHO Collaborating Centre for Drug Statistics Methodology||700666
atc|B03BB01|folic acid|WHO Collaborating Centre for Drug Statistics Methodology||700740
atc|B03AC|Iron, parenteral preparations|WHO Collaborating Centre for Drug Statistics Methodology||701387
atc|B02BD07|coagulation factor XIII|WHO Collaborating Centre for Drug Statistics Methodology||702397
atc|B02BD07|coagulation factor XIII|WHO Collaborating Centre for Drug Statistics Methodology||702398
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||702411
atc|B01AB11|Bemiparin|WHO Collaborating Centre for Drug Statistics Methodology||703003
atc|B01AA03|Warfarin|WHO Collaborating Centre for Drug Statistics Methodology||703041
atc|B02BD01|coagulation factor IX, II, VII and X in combination|WHO Collaborating Centre for Drug Statistics Methodology||703044
atc|B03BA01|cyanocobalamin|WHO Collaborating Centre for Drug Statistics Methodology||703157
atc|B01AF02|Apixaban|WHO Collaborating Centre for Drug Statistics Methodology||703230
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||703813
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||704005
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||704400
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||704449
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||704625
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||704649
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||704651
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||704652
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||704653
atc|B03BA04|cobamamide|WHO Collaborating Centre for Drug Statistics Methodology||704742
atc|B01AB10|Tinzaparin|WHO Collaborating Centre for Drug Statistics Methodology||704863
atc|B01AB10|Tinzaparin|WHO Collaborating Centre for Drug Statistics Methodology||704864
atc|B01AB10|Tinzaparin|WHO Collaborating Centre for Drug Statistics Methodology||704878
atc|B01AB10|Tinzaparin|WHO Collaborating Centre for Drug Statistics Methodology||704879
atc|B01AB10|Tinzaparin|WHO Collaborating Centre for Drug Statistics Methodology||704881
atc|B01AB10|Tinzaparin|WHO Collaborating Centre for Drug Statistics Methodology||704883
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||704983
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||705670
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||705671
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||705714
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||705717
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||705719
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||705722
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||705724
atc|B02BD10|von Willebrand factor|WHO Collaborating Centre for Drug Statistics Methodology||706183
atc|B02BD10|von Willebrand factor|WHO Collaborating Centre for Drug Statistics Methodology||706184
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||706751
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||706824
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||706825
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||706826
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||706827
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||706828
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||706829
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||706830
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||706831
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||706841
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||706842
atc|B02BD06|von Willebrand factor and coagulation factor VIII in combination|WHO Collaborating Centre for Drug Statistics Methodology||707372
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||707394
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||707395
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||707396
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||707397
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||707400
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||707401
atc|B02BD03|factor VIII inhibitor bypassing activity|WHO Collaborating Centre for Drug Statistics Methodology||707425
atc|B02AB02|Alfa1 antitrypsin|WHO Collaborating Centre for Drug Statistics Methodology||708324
atc|B02BD01|coagulation factor IX, II, VII and X in combination|WHO Collaborating Centre for Drug Statistics Methodology||708779
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||709159
atc|B02BD04|coagulation factor IX|WHO Collaborating Centre for Drug Statistics Methodology||709730
atc|B02BD04|coagulation factor IX|WHO Collaborating Centre for Drug Statistics Methodology||709731
atc|B02BD04|coagulation factor IX|WHO Collaborating Centre for Drug Statistics Methodology||709732
atc|B02BD04|coagulation factor IX|WHO Collaborating Centre for Drug Statistics Methodology||709734
atc|B02BD04|coagulation factor IX|WHO Collaborating Centre for Drug Statistics Methodology||709735
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||709866
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||709867
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||709868
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||709869
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||709870
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||709877
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||710265
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||710266
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||710294
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||710300
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||710302
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||710303
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||710304
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||710323
atc|B01AC24|Ticagrelor|WHO Collaborating Centre for Drug Statistics Methodology||710324
atc|B02AA02|Tranexamic acid|WHO Collaborating Centre for Drug Statistics Methodology||710437
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||710639
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||710664
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||710665
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||710666
atc|B01AC05|Ticlopidine|WHO Collaborating Centre for Drug Statistics Methodology||710921
atc|B01AC05|Ticlopidine|WHO Collaborating Centre for Drug Statistics Methodology||710996
atc|B02BD04|coagulation factor IX|WHO Collaborating Centre for Drug Statistics Methodology||711254
atc|B02BD04|coagulation factor IX|WHO Collaborating Centre for Drug Statistics Methodology||711264
atc|B02BD04|coagulation factor IX|WHO Collaborating Centre for Drug Statistics Methodology||711265
atc|B02BD04|coagulation factor IX|WHO Collaborating Centre for Drug Statistics Methodology||711283
atc|B02BD04|coagulation factor IX|WHO Collaborating Centre for Drug Statistics Methodology||711284
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||711550
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||711552
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||711619
atc|B02BD02|coagulation factor VIII|WHO Collaborating Centre for Drug Statistics Methodology||711620
atc|B01AB10|Tinzaparin|WHO Collaborating Centre for Drug Statistics Methodology||712067
atc|B02BD14|susoctocog alfa|WHO Collaborating Centre for Drug Statistics Methodology||712231
atc|B02BD14|susoctocog alfa|WHO Collaborating Centre for Drug Statistics Methodology||712233
atc|B02BD14|susoctocog alfa|WHO Collaborating Centre for Drug Statistics Methodology||712234
atc|B02BD04|coagulation factor IX|WHO Collaborating Centre for Drug Statistics Methodology||712267
atc|B02BD04|coagulation factor IX|WHO Collaborating Centre for Drug Statistics Methodology||712268
atc|B02BD04|coagulation factor IX|WHO Collaborating Centre for Drug Statistics Methodology||712269
atc|B02BD04|coagulation factor IX|WHO Collaborating Centre for Drug Statistics Methodology||712270
atc|B01AA03|Warfarin|WHO Collaborating Centre for Drug Statistics Methodology||712273
atc|B03BA05|mecobalamin|WHO Collaborating Centre for Drug Statistics Methodology||712356
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||712511
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||712512
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||712513
atc|B02BD03|factor VIII inhibitor bypassing activity|WHO Collaborating Centre for Drug Statistics Methodology||712568
atc|B02BD03|factor VIII inhibitor bypassing activity|WHO Collaborating Centre for Drug Statistics Methodology||712569
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||713577
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||713578
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||714126
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||714127
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||714128
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||714129
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||714130
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||714131
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||714132
atc|B03XA01|erythropoietin|WHO Collaborating Centre for Drug Statistics Methodology||714133
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||714433
atc|B01AC04|Clopidogrel|WHO Collaborating Centre for Drug Statistics Methodology||714440
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||715018
atc|B01AC06|Acetylsalicylic acid|WHO Collaborating Centre for Drug Statistics Methodology||715020
