encoding,code,code_clean,description,Tipo código,Inclusión/Exclusión,Cohort,Subcohort,p_type_cd,d_type_cd,observations,comments
ICD-10,021009C,021009C,"Derivación de arteria torácica a arteria coronaria, una arteria, con tejido venoso autólogo, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,021009F,021009F,"Derivación de arteria abdominal a arteria coronaria, una arteria, con tejido venoso autólogo, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,021009W,021009W,"Derivación de aorta a arteria coronaria, una arteria, con tejido venoso autólogo, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02100A3,02100A3,"Derivación de arteria coronaria a arteria coronaria, una arteria, con tejido arterial autólogo, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02100A8,02100A8,"Derivación de mamaria interna, derecha a arteria coronaria, una arteria, con tejido arterial autólogo, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02100A9,02100A9,"Derivación de mamaria interna, izquierda a arteria coronaria, una arteria, con tejido arterial autólogo, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02100AC,02100AC,"Derivación de arteria torácica a arteria coronaria, una arteria, con tejido arterial autólogo, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02100AF,02100AF,"Derivación de arteria abdominal a arteria coronaria, una arteria, con tejido arterial autólogo, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02100AW,02100AW,"Derivación de aorta a arteria coronaria, una arteria, con tejido arterial autólogo, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02100J3,02100J3,"Derivación de arteria coronaria a arteria coronaria, una arteria, con sustituto sintético, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02100J8,02100J8,"Derivación de mamaria interna, derecha a arteria coronaria, una arteria, con sustituto sintético, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02100J9,02100J9,"Derivación de mamaria interna, izquierda a arteria coronaria, una arteria, con sustituto sintético, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02100JC,02100JC,"Derivación de arteria torácica a arteria coronaria, una arteria, con sustituto sintético, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02100JF,02100JF,"Derivación de arteria abdominal a arteria coronaria, una arteria, con sustituto sintético, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02100JW,02100JW,"Derivación de aorta a arteria coronaria, una arteria, con sustituto sintético, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02100K3,02100K3,"Derivación de arteria coronaria a arteria coronaria, una arteria, con sustituto de tejido no autólogo, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02100K8,02100K8,"Derivación de mamaria interna, derecha a arteria coronaria, una arteria, con sustituto de tejido no autólogo, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02100K9,02100K9,"Derivación de mamaria interna, izquierda a arteria coronaria, una arteria, con sustituto de tejido no autólogo, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02100KC,02100KC,"Derivación de arteria torácica a arteria coronaria, una arteria, con sustituto de tejido no autólogo, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02100KF,02100KF,"Derivación de arteria abdominal a arteria coronaria, una arteria, con sustituto de tejido no autólogo, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02100KW,02100KW,"Derivación de aorta a arteria coronaria, una arteria, con sustituto de tejido no autólogo, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02100Z3,02100Z3,"Derivación de arteria coronaria a arteria coronaria, una arteria, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02100Z8,02100Z8,"Derivación de mamaria interna, derecha a arteria coronaria, una arteria, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02100Z9,02100Z9,"Derivación de mamaria interna, izquierda a arteria coronaria, una arteria, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02100ZC,02100ZC,"Derivación de arteria torácica a arteria coronaria, una arteria, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02100ZF,02100ZF,"Derivación de arteria abdominal a arteria coronaria, una arteria, abordaje abierto",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,0210344,0210344,"Derivación de vena coronaria a arteria coronaria, una arteria, con dispositivo intraluminal, liberador de fármaco, abordaje percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02103D4,02103D4,"Derivación de vena coronaria a arteria coronaria, una arteria, con dispositivo intraluminal, abordaje percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,0210444,0210444,"Derivación de vena coronaria a arteria coronaria, una arteria, con dispositivo intraluminal, liberador de fármaco, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,0210483,0210483,"Derivación de arteria coronaria a arteria coronaria, una arteria, con tejido zooplástico, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,0210488,0210488,"Derivación de mamaria interna, derecha a arteria coronaria, una arteria, con tejido zooplástico, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,0210489,0210489,"Derivación de mamaria interna, izquierda a arteria coronaria, una arteria, con tejido zooplástico, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,021048C,021048C,"Derivación de arteria torácica a arteria coronaria, una arteria, con tejido zooplástico, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,021048F,021048F,"Derivación de arteria abdominal a arteria coronaria, una arteria, con tejido zooplástico, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,021048W,021048W,"Derivación de aorta a arteria coronaria, una arteria, con tejido zooplástico, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,0210493,0210493,"Derivación de arteria coronaria a arteria coronaria, una arteria, con tejido venoso autólogo, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,0210498,0210498,"Derivación de mamaria interna, derecha a arteria coronaria, una arteria, con tejido venoso autólogo, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,0210499,0210499,"Derivación de mamaria interna, izquierda a arteria coronaria, una arteria, con tejido venoso autólogo, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,021049C,021049C,"Derivación de arteria torácica a arteria coronaria, una arteria, con tejido venoso autólogo, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,021049F,021049F,"Derivación de arteria abdominal a arteria coronaria, una arteria, con tejido venoso autólogo, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,021049W,021049W,"Derivación de aorta a arteria coronaria, una arteria, con tejido venoso autólogo, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02104A3,02104A3,"Derivación de arteria coronaria a arteria coronaria, una arteria, con tejido arterial autólogo, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02104A8,02104A8,"Derivación de mamaria interna, derecha a arteria coronaria, una arteria, con tejido arterial autólogo, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02104A9,02104A9,"Derivación de mamaria interna, izquierda a arteria coronaria, una arteria, con tejido arterial autólogo, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02104AC,02104AC,"Derivación de arteria torácica a arteria coronaria, una arteria, con tejido arterial autólogo, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02104AF,02104AF,"Derivación de arteria abdominal a arteria coronaria, una arteria, con tejido arterial autólogo, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02104AW,02104AW,"Derivación de aorta a arteria coronaria, una arteria, con tejido arterial autólogo, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02104D4,02104D4,"Derivación de vena coronaria a arteria coronaria, una arteria, con dispositivo intraluminal, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02104J3,02104J3,"Derivación de arteria coronaria a arteria coronaria, una arteria, con sustituto sintético, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02104J8,02104J8,"Derivación de mamaria interna, derecha a arteria coronaria, una arteria, con sustituto sintético, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02104J9,02104J9,"Derivación de mamaria interna, izquierda a arteria coronaria, una arteria, con sustituto sintético, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02104JC,02104JC,"Derivación de arteria torácica a arteria coronaria, una arteria, con sustituto sintético, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02104JF,02104JF,"Derivación de arteria abdominal a arteria coronaria, una arteria, con sustituto sintético, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
ICD-10,02104JW,02104JW,"Derivación de aorta a arteria coronaria, una arteria, con sustituto sintético, abordaje endoscópico percutáneo",Procedimiento,E,Cirugía Valvular Cardíaca,,,,"Definición clínica de Intervenciones Valvulares Cardiacas: Episodios programados con intervención de reparación o sustitución valvular cardiaca (mitral, aórtica, tricúspidea o pulmonar) con abordaje abierto. Incluye también las cirugías. Se excluyen aquellos episodios que además tienen un procedimiento de trasplante de corazón o bypass, endocarditis y TAVI (Transcateter aortic valve implantation)",
