encoding,code,code_clean,description,Tipo código,Inclusión/Exclusión,Cohort,Subcohort,p_type_cd,d_type_cd,observations,comments
ICD-10,0QH606Z,0QH606Z,"Inserción en extremo proximal fémur, derecho, de dispositivo de fijación interna, intramedular, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0QH608Z,0QH608Z,"Inserción en extremo proximal fémur, derecho, de dispositivo de fijación externa, alargamiento de extremidad, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0QH60BZ,0QH60BZ,"Inserción en extremo proximal fémur, derecho, de dispositivo de fijación externa, monoplanar, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0QH60CZ,0QH60CZ,"Inserción en extremo proximal fémur, derecho, de dispositivo de fijación externa, anillo, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0QH60DZ,0QH60DZ,"Inserción en extremo proximal fémur, derecho, de dispositivo de fijación externa, híbrido, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0QH634Z,0QH634Z,"Inserción en extremo proximal fémur, derecho, de dispositivo de fijación interna, abordaje percutáneo",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0QH635Z,0QH635Z,"Inserción en extremo proximal fémur, derecho, de dispositivo de fijación externa, abordaje percutáneo",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0QH636Z,0QH636Z,"Inserción en extremo proximal fémur, derecho, de dispositivo de fijación interna, intramedular, abordaje percutáneo",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0QH638Z,0QH638Z,"Inserción en extremo proximal fémur, derecho, de dispositivo de fijación externa, alargamiento de extremidad, abordaje percutáneo",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0QH63BZ,0QH63BZ,"Inserción en extremo proximal fémur, derecho, de dispositivo de fijación externa, monoplanar, abordaje percutáneo",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0QH63CZ,0QH63CZ,"Inserción en extremo proximal fémur, derecho, de dispositivo de fijación externa, anillo, abordaje percutáneo",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0QH63DZ,0QH63DZ,"Inserción en extremo proximal fémur, derecho, de dispositivo de fijación externa, híbrido, abordaje percutáneo",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0QH644Z,0QH644Z,"Inserción en extremo proximal fémur, derecho, de dispositivo de fijación interna, abordaje endoscópico percutáneo",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0QH645Z,0QH645Z,"Inserción en extremo proximal fémur, derecho, de dispositivo de fijación externa, abordaje endoscópico percutáneo",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0QH646Z,0QH646Z,"Inserción en extremo proximal fémur, derecho, de dispositivo de fijación interna, intramedular, abordaje endoscópico percutáneo",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0QH648Z,0QH648Z,"Inserción en extremo proximal fémur, derecho, de dispositivo de fijación externa, alargamiento de extremidad, abordaje endoscópico percutáneo",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0QH64BZ,0QH64BZ,"Inserción en extremo proximal fémur, derecho, de dispositivo de fijación externa, monoplanar, abordaje endoscópico percutáneo",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0QH64CZ,0QH64CZ,"Inserción en extremo proximal fémur, derecho, de dispositivo de fijación externa, anillo, abordaje endoscópico percutáneo",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0QH64DZ,0QH64DZ,"Inserción en extremo proximal fémur, derecho, de dispositivo de fijación externa, híbrido, abordaje endoscópico percutáneo",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0QH704Z,0QH704Z,"Inserción en extremo proximal fémur, izquierdo, de dispositivo de fijación interna, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0QH705Z,0QH705Z,"Inserción en extremo proximal fémur, izquierdo, de dispositivo de fijación externa, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0QH706Z,0QH706Z,"Inserción en extremo proximal fémur, izquierdo, de dispositivo de fijación interna, intramedular, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0QH708Z,0QH708Z,"Inserción en extremo proximal fémur, izquierdo, de dispositivo de fijación externa, alargamiento de extremidad, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0QH70BZ,0QH70BZ,"Inserción en extremo proximal fémur, izquierdo, de dispositivo de fijación externa, monoplanar, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0QH70CZ,0QH70CZ,"Inserción en extremo proximal fémur, izquierdo, de dispositivo de fijación externa, anillo, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0QH70DZ,0QH70DZ,"Inserción en extremo proximal fémur, izquierdo, de dispositivo de fijación externa, híbrido, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0QH734Z,0QH734Z,"Inserción en extremo proximal fémur, izquierdo, de dispositivo de fijación interna, abordaje percutáneo",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0QH735Z,0QH735Z,"Inserción en extremo proximal fémur, izquierdo, de dispositivo de fijación externa, abordaje percutáneo",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0QH736Z,0QH736Z,"Inserción en extremo proximal fémur, izquierdo, de dispositivo de fijación interna, intramedular, abordaje percutáneo",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0QH738Z,0QH738Z,"Inserción en extremo proximal fémur, izquierdo, de dispositivo de fijación externa, alargamiento de extremidad, abordaje percutáneo",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0QH73BZ,0QH73BZ,"Inserción en extremo proximal fémur, izquierdo, de dispositivo de fijación externa, monoplanar, abordaje percutáneo",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0QH73CZ,0QH73CZ,"Inserción en extremo proximal fémur, izquierdo, de dispositivo de fijación externa, anillo, abordaje percutáneo",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0QH73DZ,0QH73DZ,"Inserción en extremo proximal fémur, izquierdo, de dispositivo de fijación externa, híbrido, abordaje percutáneo",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0QH744Z,0QH744Z,"Inserción en extremo proximal fémur, izquierdo, de dispositivo de fijación interna, abordaje endoscópico percutáneo",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0QH745Z,0QH745Z,"Inserción en extremo proximal fémur, izquierdo, de dispositivo de fijación externa, abordaje endoscópico percutáneo",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0QH746Z,0QH746Z,"Inserción en extremo proximal fémur, izquierdo, de dispositivo de fijación interna, intramedular, abordaje endoscópico percutáneo",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0QH748Z,0QH748Z,"Inserción en extremo proximal fémur, izquierdo, de dispositivo de fijación externa, alargamiento de extremidad, abordaje endoscópico percutáneo",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0QH74BZ,0QH74BZ,"Inserción en extremo proximal fémur, izquierdo, de dispositivo de fijación externa, monoplanar, abordaje endoscópico percutáneo",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0QH74CZ,0QH74CZ,"Inserción en extremo proximal fémur, izquierdo, de dispositivo de fijación externa, anillo, abordaje endoscópico percutáneo",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0QH74DZ,0QH74DZ,"Inserción en extremo proximal fémur, izquierdo, de dispositivo de fijación externa, híbrido, abordaje endoscópico percutáneo",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0SR9019,0SR9019,"Sustitución de articulación cadera, derecha, con sustituto sintético, metal, cementada, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0SR901A,0SR901A,"Sustitución de articulación cadera, derecha, con sustituto sintético, metal, no cementada, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0SR901Z,0SR901Z,"Sustitución de articulación cadera, derecha, con sustituto sintético, metal, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0SR9029,0SR9029,"Sustitución de articulación cadera, derecha, con sustituto sintético, metal sobre polietileno, cementada, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0SR902A,0SR902A,"Sustitución de articulación cadera, derecha, con sustituto sintético, metal sobre polietileno, no cementada, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0SR902Z,0SR902Z,"Sustitución de articulación cadera, derecha, con sustituto sintético, metal sobre polietileno, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0SR9039,0SR9039,"Sustitución de articulación cadera, derecha, con sustituto sintético, cerámica, cementada, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0SR903A,0SR903A,"Sustitución de articulación cadera, derecha, con sustituto sintético, cerámica, no cementada, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0SR903Z,0SR903Z,"Sustitución de articulación cadera, derecha, con sustituto sintético, cerámica, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0SR9049,0SR9049,"Sustitución de articulación cadera, derecha, con sustituto sintético, cerámica sobre polietileno, cementada, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0SR904A,0SR904A,"Sustitución de articulación cadera, derecha, con sustituto sintético, cerámica sobre polietileno, no cementada, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0SR904Z,0SR904Z,"Sustitución de articulación cadera, derecha, con sustituto sintético, cerámica sobre polietileno, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0SR9069,0SR9069,"Sustitución de articulación cadera, derecha, con sustituto sintético, óxido de zirconio sobre polietileno, cementada, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0SR906A,0SR906A,"Sustitución de articulación cadera, derecha, con sustituto sintético, óxido de zirconio sobre polietileno, no cementada, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0SR906Z,0SR906Z,"Sustitución de articulación cadera, derecha, con sustituto sintético, óxido de zirconio sobre polietileno, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0SR90J9,0SR90J9,"Sustitución de articulación cadera, derecha, con sustituto sintético, cementada, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0SR90JA,0SR90JA,"Sustitución de articulación cadera, derecha, con sustituto sintético, no cementada, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0SR90JZ,0SR90JZ,"Sustitución de articulación cadera, derecha, con sustituto sintético, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0SRB019,0SRB019,"Sustitución de articulación cadera, izquierda, con sustituto sintético, metal, cementada, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0SRB01A,0SRB01A,"Sustitución de articulación cadera, izquierda, con sustituto sintético, metal, no cementada, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0SRB01Z,0SRB01Z,"Sustitución de articulación cadera, izquierda, con sustituto sintético, metal, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0SRB029,0SRB029,"Sustitución de articulación cadera, izquierda, con sustituto sintético, metal sobre polietileno, cementada, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0SRB02A,0SRB02A,"Sustitución de articulación cadera, izquierda, con sustituto sintético, metal sobre polietileno, no cementada, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0SRB02Z,0SRB02Z,"Sustitución de articulación cadera, izquierda, con sustituto sintético, metal sobre polietileno, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0SRB039,0SRB039,"Sustitución de articulación cadera, izquierda, con sustituto sintético, cerámica, cementada, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0SRB03A,0SRB03A,"Sustitución de articulación cadera, izquierda, con sustituto sintético, cerámica, no cementada, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0SRB03Z,0SRB03Z,"Sustitución de articulación cadera, izquierda, con sustituto sintético, cerámica, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0SRB049,0SRB049,"Sustitución de articulación cadera, izquierda, con sustituto sintético, cerámica sobre polietileno, cementada, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0SRB04A,0SRB04A,"Sustitución de articulación cadera, izquierda, con sustituto sintético, cerámica sobre polietileno, no cementada, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0SRB04Z,0SRB04Z,"Sustitución de articulación cadera, izquierda, con sustituto sintético, cerámica sobre polietileno, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0SRB069,0SRB069,"Sustitución de articulación cadera, izquierda, con sustituto sintético, óxido de zirconio sobre polietileno, cementada, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0SRB06A,0SRB06A,"Sustitución de articulación cadera, izquierda, con sustituto sintético, óxido de zirconio sobre polietileno, no cementada, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0SRB06Z,0SRB06Z,"Sustitución de articulación cadera, izquierda, con sustituto sintético, óxido de zirconio sobre polietileno, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0SRB0J9,0SRB0J9,"Sustitución de articulación cadera, izquierda, con sustituto sintético, cementada, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0SRB0JA,0SRB0JA,"Sustitución de articulación cadera, izquierda, con sustituto sintético, no cementada, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0SRB0JZ,0SRB0JZ,"Sustitución de articulación cadera, izquierda, con sustituto sintético, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0SRR019,0SRR019,"Sustitución de articulación cadera, superficie femoral, derecha, con sustituto sintético, metal, cementada, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0SRR01A,0SRR01A,"Sustitución de articulación cadera, superficie femoral, derecha, con sustituto sintético, metal, no cementada, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0SRR01Z,0SRR01Z,"Sustitución de articulación cadera, superficie femoral, derecha, con sustituto sintético, metal, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0SRR039,0SRR039,"Sustitución de articulación cadera, superficie femoral, derecha, con sustituto sintético, cerámica, cementada, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0SRR03A,0SRR03A,"Sustitución de articulación cadera, superficie femoral, derecha, con sustituto sintético, cerámica, no cementada, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0SRR03Z,0SRR03Z,"Sustitución de articulación cadera, superficie femoral, derecha, con sustituto sintético, cerámica, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0SRR0J9,0SRR0J9,"Sustitución de articulación cadera, superficie femoral, derecha, con sustituto sintético, cementada, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0SRR0JA,0SRR0JA,"Sustitución de articulación cadera, superficie femoral, derecha, con sustituto sintético, no cementada, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0SRR0JZ,0SRR0JZ,"Sustitución de articulación cadera, superficie femoral, derecha, con sustituto sintético, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0SRS019,0SRS019,"Sustitución de articulación cadera, superficie femoral, izquierda, con sustituto sintético, metal, cementada, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0SRS01A,0SRS01A,"Sustitución de articulación cadera, superficie femoral, izquierda, con sustituto sintético, metal, no cementada, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0SRS01Z,0SRS01Z,"Sustitución de articulación cadera, superficie femoral, izquierda, con sustituto sintético, metal, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
ICD-10,0SRS039,0SRS039,"Sustitución de articulación cadera, superficie femoral, izquierda, con sustituto sintético, cerámica, cementada, abordaje abierto",Procedimiento,I,Fractura de Fémur,,,,Definición clínica de Fractura de Fémur: Episodios urgentes con diagnóstico principal de fractura de fémur proximal que han sido intervenidos quirúrgicamente. ,
